source,target,weight
10152524236961263,10152349563452761,3
204367756637015,1598165583842153,3
10205209766700115,10204839882381267,5
262368147437900,669564576497012,6
716635138449413,485695568241958,2
887920831221142,1349341568432909,1
937922192900113,840840422669779,2
968892049828965,10202466761976507,2
1056612791030887,868743529864106,1
1216832828343354,957607544255991,1
10203057099727471,1007516782606076,6
10204813989368664,10204071817616245,3
730836993660056,243409616061219,1
788551884549177,588097207992464,4
1080416358642055,835275499845455,2
988407974508996,10213938174633858,1
10154133357540455,820076968002830,1
10204901729605780,988659227814981,1
789914857733566,1025903930757439,1
1439033999727882,662927940470040,2
720385168052405,201266726994078,1
977184398974462,139312749748003,1
1573272359564986,10204158311866507,1
466024306868100,787531788013707,2
748866391816449,746174778786624,6
579306062196249,10202579183909000,1
729612847127428,347274062090695,1
834488883261745,628519257282893,8
1168996149793865,930803213655564,1
695771377160806,929508753760998,1
140058726347555,490888994395879,5
222887158158069,834673109956429,8
820428548001926,4775379877973,4
1144699268892557,985768728100911,4
10205386130558693,927890610556266,1
150189395329494,687182908009848,1
814040685282368,998489876962190,2
1215951788422782,1106548546036967,4
136842253396448,251759905340804,1
1559832047584587,651705448283301,1
1017670278273678,1518081331781709,4
357967914372463,488342768023258,2
543832889055022,10203862147937514,1
984824814876407,347274062090695,4
10203353221531556,772638582846936,2
868931366502512,10203866525016416,10
1053468221353068,10204846863683412,2
669283483127561,845064272208178,4
879319672144458,4919645245675,1
924530647558012,740573929352741,2
1048389441838491,623814461067080,1
10201935951880744,834210309942072,1
1467950456784914,742515275783557,2
10154803001385438,10152355001887322,1
1168269956560282,10204753298574543,1
1099185226793329,792392557494898,1
997849870226673,1194067197367493,1
1023962400963247,719888131435206,11
749070341830093,579306062196249,2
901457773197675,10204505481981548,3
10203826496415022,742349989146945,1
716212898437544,1021817404511510,2
1154736207940224,757114841006278,3
10201736737180236,10203594418566113,3
898472740165554,4886456535771,4
795410470515558,1710592472526870,2
1028737720492032,718059071563477,1
669500906451548,10202662247702674,2
612604775517186,1115941478416520,1
616244851882411,1398312497164732,2
940567805973394,911053042295490,1
1283533408341821,684190411648383,3
152175648453290,943047285788202,3
862133570484819,871405139558817,5
538230416358713,1123860320982046,2
864012776953742,848742655176230,3
4182300693419,961358590548511,1
10203861848415750,10203900792096491,5
303813686442298,1258285434243277,1
1543805162529813,1255970007770024,1
724325624322195,909828752386093,11
10204294689307436,10205366897830731,2
10205737035854775,10205113061971671,2
691357267627243,918603924838266,1
179519042568681,1410716425923675,2
630957186988614,10202969356291074,1
616317588460714,954521854563245,3
875040419187120,1646547632225020,1
10204181497076179,952077484823973,1
10203485204082184,761077533926785,2
10204123684395632,10204326949283835,2
680781628653214,180864029030472,1
849672141732512,821458697886633,3
616795221780789,10152678053757460,1
751271728263390,10204980667666813,2
849908555085665,789627741055568,2
10204890026600149,732948723456071,1
10202935847470608,932110263482325,1
1489549184640392,1005955906153499,1
896021347076288,10202746385325324,1
10152699452444579,746418935426868,1
10202585128133903,693126494133797,1
967060563327989,836895959678917,1
686551424728011,1488417401185262,1
876503602394781,10205031680102389,1
775447255897016,1113985181952296,2
10203103491742515,10204468382489237,2
1028480573832404,921516631196391,2
10203734784792863,10204328813042065,2
316156108576523,321563338186602,2
10204009539985777,770370056385004,1
696676953711376,1441844602724195,2
455738717916955,1129318643744978,3
10201799398025598,1023253311036156,2
10202515243756628,793367664091989,1
1657873447759133,10202130415182009,1
10203722186447393,699009763482327,6
726504120828430,10154423707701075,1
141142636248225,941411052550928,1
991526257531159,581009622001990,1
769830336388548,908128229219818,2
785691861441332,440925536011225,1
1834357466789757,808112409236073,2
10154425382775370,1141788452513635,2
10153168446855737,1715694178649726,1
10204070327175750,803719316351608,1
10207798722022064,10206606767022084,1
887473771285253,459966304190080,1
10202130618807549,10201752563614145,6
10200451292441201,343570732466974,2
959590930721517,1249323818411183,1
743575752454255,670346229740736,1
1496332773913842,811965152182157,1
1400566939971891,757944600940899,2
601166153334496,888166847894990,1
10203238317932618,10203710852550967,1
1148837878466008,880707831969093,2
117966705213095,901867973178961,1
927627853934634,857836794255076,1
784525931593890,867034783370129,1
10152644779436639,10151804716289649,1
239917779724340,148332975577576,4
973821732645511,862187213842845,1
10202587359474974,367391776719181,1
1524460157766932,10202848594391580,3
1233793926631643,782848848523504,1
834505909934201,10202725359243684,1
10205652469739194,10204658179431849,1
1063033073732813,508009902633930,1
930532283627657,10205091226350556,1
1567193563498803,4811091612847,1
676345455788171,666383966816187,1
154403731624482,154403731624482,3
10152341090212777,10153231730607598,1
10203357969846747,10204006533297165,3
1251240718264967,391182061080544,5
695582983852597,746409405447231,1
545255385594158,948988475146573,5
900134139998653,10205857261891287,1
975248302490702,914082395279120,1
10201354379296247,10204808225077665,1
10152388835056613,808885389123542,1
763575150406896,795020047188309,2
501491970032717,1457392531257625,1
599167900214208,819427681409562,8
294358694293450,1545313845706699,3
10208743078277961,322379904608036,2
697745997054573,722857577822064,2
10203340114445268,10204752866523239,2
10152323178841379,10204555310986521,1
10152834230349954,10152834230349954,2
575278969271560,742820755795063,1
893568977334123,932265620157445,4
521822551255148,566826130128326,2
798829666860462,758927887509272,4
1015112161846812,10203760258779244,4
892710564086711,10204982722469987,1
883037728430561,645315515622808,1
815321585253020,10203041256271708,1
824707870886159,566728180102621,1
708470962542060,1482088578786942,1
10153546887084609,846206345460106,3
547575898756198,892947517398464,2
920302368052862,512746772158160,2
479856348832829,605376059582251,1
786357738051176,731861700193300,1
671366189640031,465752430232196,1
10202577384134911,4490499597693,1
812148362138443,1210286818999992,1
876454082450511,1475860905766992,2
300717876775928,329611890539313,1
898895133458228,698008786960302,2
854036624666574,120579098390718,8
649971141760430,705815439530555,1
1518385705058800,1841121172779227,1
10202997618325728,10202312456291388,6
1366502793373442,1013451962040376,1
762927080445746,447173372131305,1
1203709756411684,10152016910446965,1
1502963043324895,727128094083494,2
1180867121947975,1029519823740198,1
871955816189570,10202993549815980,1
1335979633098603,10205221040712743,2
222388088218781,10202210297203916,2
617632565001444,984102338301215,2
919680931384547,10202140463222201,2
936783426352742,795338203893651,3
1021257151220800,10205621576487318,1
10202942987710060,10202297328461836,1
986672971358452,740387182714041,3
10202620968428808,10154456384005315,1
949033055125449,208607559586589,1
10203367795097260,10204476921578505,5
864327956995485,1213790448637737,3
933564936655986,638622899609373,1
229540784108063,177419369262411,1
604670312962602,774626435944712,2
804436599598218,10202964654016319,6
972267252803288,995263990485559,1
962210407128059,10152103020732293,2
612453442178748,1140747139307423,1
898844070159816,1726632727656120,2
10204436363928426,1663416907276355,2
443397159178902,680861192030473,24
814040685282368,896306703723538,1
1536364803245776,1559560027607664,4
895866907114665,727237740661302,1
849712335103817,882481801797874,1
10203130572449814,10201580676313026,2
888423791253461,408936412592894,1
794959577262147,988161707865218,3
1086667428126685,123165868035897,1
899652456736420,779949468736558,2
10205365609886671,906066182742101,1
839032226122021,992785240732806,2
10204254826518550,10205613629435567,1
10205697327133733,918508364836090,6
596461173789363,468115813327821,1
10204032476906502,852691981455327,1
808054835927017,763016407087888,1
628060890670275,1565837236987224,2
1104702926214196,813347148711622,1
218762531897715,804269306369593,1
10204927384778845,775010165843738,1
767762159924685,954268834598363,1
331280963878638,1149944211765534,3
875414269178666,844787388921740,2
10204907661044737,10203287081376965,1
944203375594524,10202936463386520,1
661855800589851,812660588797288,2
743219325766730,1150550924997559,1
669468156462857,783892885007104,2
575342999234389,165156190576664,4
552102901567931,1157117194304384,1
791702634217752,10208004026204914,1
830891536973994,285675264927487,2
120837911617580,142124016143111,1
10202980208765875,404730786350214,2
735090399845847,237264589804128,1
1123755984321862,860728023972179,4
397382033766085,1137189949643605,1
10203511878700088,1119586571519682,1
10206527127919276,10152567324998884,3
542321825911281,10204082644519810,8
10204798822475403,933022233414499,1
556133514526169,708986815941687,5
10201746124013292,1713823745530704,2
10153118921329616,10203325604755465,2
1715694178649726,10153168446855737,1
732030293486589,10152995877497440,3
4938380473557,813617981995703,2
719391964782675,801764699882114,1
1023253311036156,873813329296948,2
10203076125759842,10152823202628987,4
668874856481588,10204558977880980,3
10203309162111545,1564751397075829,1
10206836451048135,10206109071034234,2
963870486960375,933655610000802,1
888725034472000,457104307773975,1
811602792192892,10204862288826852,1
969857109740152,651420048325330,1
266491120408679,711928638887436,1
1432988903692153,1554122174804952,2
677188912412229,10203366756361292,17
804379432946357,775055822542360,2
1482115792103716,831479096888878,1
692080624179819,863290913753894,4
10204453720977428,612990948809646,5
10206881217574217,1042064002487091,1
557869094398822,278653769159452,1
1444665375815630,10204182398869219,1
883598048347522,564849513634357,7
10202669103328225,713471248701876,1
10205078005736568,985978648092928,2
984102338301215,10207981488883647,1
437996913019243,733635440063188,1
10204231730500397,10207416738366350,1
